% Module: Sweep, ID: c0p1t6p1cfm0
% Devices: DEV4765
% Time: 2021/02/23 20:06:50
% Impedance 1 Sample Abs(Z), /dev4765/imps/0/sample.AbsZ
% Impedance 1 Sample Imag(Z), /dev4765/imps/0/sample.ImagZ
% Impedance 1 Sample Phase(Z), /dev4765/imps/0/sample.PhaseZ
% Impedance 1 Sample Real(Z), /dev4765/imps/0/sample.RealZ
% Frequency (Hz); Impedance 1 Sample Abs(Z)  Impedance (Ohm); Impedance 1 Sample Imag(Z)  Impedance (Ohm); Impedance 1 Sample Phase(Z)  Phase(Z) (deg); Impedance 1 Sample Real(Z)  Impedance (Ohm)
3439.221747431585; 11957.3032001; -11955.8066103; -89.0934810029; 189.177464106
3448.22256568779; 11926.3869426; -11924.8933596; -89.0932191066; 188.742843624
3457.223383943995; 11895.5210411; -11894.0305833; -89.0929938082; 188.301140216
3466.2242022002; 11865.0044172; -11863.5176449; -89.0929516902; 187.826795936
3475.225020456405; 11834.4422313; -11832.9584483; -89.0926947296; 187.396054989
3484.22583871261; 11804.1291301; -11802.6488932; -89.0926167206; 186.932122535
3493.226656968815; 11773.9756926; -11772.4981649; -89.0922873408; 186.52228508
3502.22747522502; 11743.9580333; -11742.4836257; -89.0920881418; 186.087572763
3511.228293481226; 11714.0558544; -11712.5841202; -89.091754659; 185.681932844
3520.229111737431; 11684.3918847; -11682.9231419; -89.0915271101; 185.258121725
3529.229929993636; 11654.9181457; -11653.4525331; -89.0913489738; 184.827041512
3538.230748249841; 11625.4118275; -11623.9488606; -89.0910181095; 184.426246381
3547.231566506046; 11595.9658361; -11594.5052109; -89.0905934019; 184.045058109
3556.232384762251; 11566.7255284; -11565.2672126; -89.0901647708; 183.667491492
3565.233203018456; 11537.8877529; -11536.4320719; -89.0898517888; 183.272596255
3574.234021274661; 11509.1315267; -11507.6781244; -89.0894289781; 182.900740705
3583.234839530866; 11480.4507563; -11478.999349; -89.0889182427; 182.547275747
3592.235657787071; 11451.912693; -11450.4629451; -89.0883053039; 182.215995187
3601.236476043277; 11423.4086981; -11421.9605559; -89.08767423; 181.888261574
3610.237294299482; 11395.2310894; -11393.7843773; -89.0869980859; 181.574063289
3619.238112555687; 11367.2101602; -11365.7645427; -89.0862193485; 181.282050306
3628.238930811892; 11339.3498872; -11337.9058076; -89.0855842385; 180.963417794
3637.239749068097; 11311.6471109; -11310.2043661; -89.0848884239; 180.658666412
