% Module: Sweep, ID: c0p1t6p1cfm0
% Devices: DEV4765
% Time: 2021/02/23 17:47:40
% Impedance 1 Sample Abs(Z), /dev4765/imps/0/sample.AbsZ
% Impedance 1 Sample Imag(Z), /dev4765/imps/0/sample.ImagZ
% Impedance 1 Sample Phase(Z), /dev4765/imps/0/sample.PhaseZ
% Impedance 1 Sample Real(Z), /dev4765/imps/0/sample.RealZ
% Frequency (Hz); Impedance 1 Sample Abs(Z)  Impedance (Ohm); Impedance 1 Sample Imag(Z)  Impedance (Ohm); Impedance 1 Sample Phase(Z)  Phase(Z) (deg); Impedance 1 Sample Real(Z)  Impedance (Ohm)
75454.76861532866; 2901.61182032; -2901.0265928; -88.8492329529; 58.2740093586
75463.76943358486; 2901.25759614; -2900.67221411; -88.8490110891; 58.2781276572
75472.77025184108; 2900.85981843; -2900.27345829; -88.8479708526; 58.3227932822
75481.77107009728; 2900.43287268; -2899.84691137; -88.8482779183; 58.2986679477
75490.77188835348; 2900.12203507; -2899.53612515; -88.8482666148; 58.2929921057
75499.77270660968; 2899.77291625; -2899.18672789; -88.8479237957; 58.3033215509
75508.7735248659; 2899.41935178; -2898.83292201; -88.8476165142; 58.3117594715
75517.7743431221; 2899.02887912; -2898.44190096; -88.8470000383; 58.3350920948
75526.7751613783; 2898.64065992; -2898.05440636; -88.8476343548; 58.2951965763
75535.77597963451; 2898.24473722; -2897.65823203; -88.8473087593; 58.3037002289
75544.77679789072; 2897.84442699; -2897.25751578; -88.8468303839; 58.3198381534
75553.77761614692; 2897.48704005; -2896.89968327; -88.8463211224; 58.3383930467
75562.77843440312; 2897.0956576; -2896.50754073; -88.8454971743; 58.3721666668
75571.77925265933; 2896.6999691; -2896.11202189; -88.8455848108; 58.3597640279
75580.78007091554; 2896.31595749; -2895.72790004; -88.8454001144; 58.3613619987
75589.78088917174; 2895.96036808; -2895.37197942; -88.8450038679; 58.3742206053
75598.78170742794; 2895.62427673; -2895.03627075; -88.8453123628; 58.3518585061
75607.78252568415; 2895.23587102; -2894.64689223; -88.8442804796; 58.3961634085
75616.78334394036; 2894.85055033; -2894.26223053; -88.844850081; 58.3596186325
75625.78416219656; 2894.49797842; -2893.90919808; -88.8443284408; 58.3788570428
75634.78498045277; 2894.11391192; -2893.52498388; -88.8441063973; 58.3823255931
75643.78579870897; 2893.73779333; -2893.14873995; -88.8439080037; 58.3847562559
75652.78661696518; 2893.38368104; -2892.79407045; -88.8432905453; 58.4087856412
75661.78743522138; 2892.96211886; -2892.37244725; -88.8431465375; 58.4075458291
75670.78825347759; 2892.57946981; -2891.98963183; -88.842906461; 58.4119381739
75679.78907173379; 2892.22184208; -2891.6313897; -88.8422324532; 58.4387326449
75688.78988999; 2891.83661526; -2891.2459005; -88.8418983116; 58.4478100921
75697.7907082462; 2891.49188107; -2890.90140128; -88.8420596764; 58.4327012373
75706.79152650241; 2891.10181508; -2890.51055658; -88.8412183129; 58.4672641502
75715.79234475861; 2890.74995728; -2890.15875205; -88.8411999514; 58.4610743438
75724.79316301482; 2890.34791253; -2889.75633964; -88.8407588874; 58.4751891163
75733.79398127102; 2890.01226978; -2889.42098071; -88.8409697087; 58.4577659308
75742.79479952723; 2889.65388672; -2889.06195626; -88.840269245; 58.4858382714
75751.79561778343; 2889.22674121; -2888.634477; -88.8398566492; 58.4979935041
75760.79643603964; 2888.86747139; -2888.27549668; -88.8400677632; 58.4800773232
75769.79725429585; 2888.47572374; -2887.88324841; -88.8394990275; 58.5008134815
75778.79807255205; 2888.09655194; -2887.50427707; -88.8396191899; 58.4870777983
75787.79889080825; 2887.69254349; -2887.09851297; -88.8378190315; 58.5696050321
75796.79970906446; 2887.39811515; -2886.80475736; -88.8384184753; 58.5334307279
75805.80052732067; 2887.00897154; -2886.41482167; -88.8375648856; 58.5685433112
75814.80134557687; 2886.61412944; -2886.0206538; -88.8381450351; 58.5313113076
75823.80216383307; 2886.2333911; -2885.63895395; -88.8371277137; 58.5748274158
75832.80298208928; 2885.81538518; -2885.22167562; -88.8377554926; 58.5347312004
75841.80380034549; 2885.49423436; -2884.89965691; -88.8368416076; 58.5742325594
75850.80461860169; 2885.15167931; -2884.55742109; -88.8370848297; 58.5550338807
75859.80543685789; 2884.78029489; -2884.18472178; -88.8357241923; 58.6159888176
75868.8062551141; 2884.4079523; -2883.81242291; -88.8356918541; 58.6100513603
75877.80707337031; 2884.02996693; -2883.43439625; -88.8355750848; 58.6082464012
75886.80789162651; 2883.60183912; -2883.00590931; -88.8351372599; 58.6215766229
75895.80870988271; 2883.25477868; -2882.65868035; -88.8349023337; 58.6263412498
75904.80952813893; 2882.94278841; -2882.3468603; -88.835006478; 58.6147588432
75913.81034639513; 2882.5430035; -2881.94651273; -88.8343749874; 58.6383937744
75922.81116465133; 2882.1925052; -2881.59587247; -88.834165506; 58.6417987405
75931.81198290753; 2881.83025459; -2881.23375623; -88.8342236153; 58.6315063166
75940.81280116375; 2881.47175433; -2880.87482397; -88.8337294456; 58.6490598835
75949.81361941995; 2881.05099359; -2880.45402569; -88.8336073052; 58.6466352654
75958.81443767615; 2880.71958055; -2880.12162486; -88.8325751774; 58.6917721626
75967.81525593235; 2880.34022961; -2879.7416725; -88.8319117894; 58.7173869468
75976.81607418857; 2879.97285444; -2879.37422127; -88.8317631887; 58.7173652159
75985.81689244477; 2879.60675671; -2879.00788152; -88.8314523627; 58.7255194713
75994.81771070097; 2879.24632753; -2878.64731774; -88.8312481626; 58.7284282647
76003.81852895717; 2878.86082228; -2878.26091845; -88.8302977717; 58.768308263
76012.81934721339; 2878.53565054; -2877.93625471; -88.8307267287; 58.7401236894
76021.82016546959; 2878.18078318; -2877.58036336; -88.8296563903; 58.7866384903
76030.82098372579; 2877.79695045; -2877.19715804; -88.8301901693; 58.751993753
76039.82180198199; 2877.43555727; -2876.83555032; -88.8299076922; 58.7587989839
76048.82262023821; 2877.05080048; -2876.45041288; -88.8294578918; 58.7735231694
76057.82343849441; 2876.73802997; -2876.13704541; -88.8288128506; 58.7995140971
76066.82425675061; 2876.30934561; -2875.70841894; -88.8287817324; 58.7923138172
76075.82507500681; 2875.96968577; -2875.36806229; -88.8280333273; 58.8229297142
76084.82589326303; 2875.55043705; -2874.94850065; -88.827643309; 58.8339242044
76093.82671151923; 2875.17237122; -2874.57060597; -88.8277333447; 58.8216718976
76102.82752977543; 2874.81191617; -2874.20938864; -88.8269172185; 58.8552384884
76111.82834803163; 2874.46189199; -2873.8586565; -88.8261570187; 58.8862026428
76120.82916628785; 2874.10074743; -2873.49777579; -88.8263397056; 58.8696421358
76129.82998454405; 2873.78353345; -2873.18090908; -88.8266130799; 58.8494357364
76138.83080280025; 2873.41471811; -2872.81065193; -88.8251347442; 58.9160072645
76147.83162105645; 2873.01748088; -2872.41289148; -88.8245449732; 58.9374291819
76156.83243931267; 2872.66696201; -2872.06180966; -88.823926003; 58.9612651178
76165.83325756887; 2872.28604841; -2871.68121597; -88.8241587705; 58.9417804535
76174.83407582507; 2871.97374602; -2871.36843173; -88.8236268306; 58.9620296576
76183.83489408127; 2871.55724844; -2870.95150839; -88.8231275373; 58.9784976689
76192.83571233749; 2871.25682599; -2870.65105478; -88.8230355769; 58.9769351632
76201.83653059369; 2870.81718495; -2870.21101809; -88.822561473; 58.9916552082
76210.83734884989; 2870.46313528; -2869.85623902; -88.8217805952; 59.0234920652
76219.83816710609; 2870.11936237; -2869.51244416; -88.8216887417; 59.0210235608
76228.83898536231; 2869.7194037; -2869.1122645; -88.8213922003; 59.0276491671
76237.83980361851; 2869.37816707; -2868.77105156; -88.8213453047; 59.0229772426
76246.84062187471; 2869.05979857; -2868.45171733; -88.8203420284; 59.0666570151
76255.84144013091; 2868.6180271; -2868.01063164; -88.8209172837; 59.0287665806
76264.84225838713; 2868.23323094; -2867.62443951; -88.8194835241; 59.0926073509
76273.84307664333; 2867.95656768; -2867.3478505; -88.81949853; 59.0861565653
